candidate_id,rel_path,domain,size_bytes,mtime_epoch,mtime_iso,extension,candidate_reason,readability_class,signature_category,header_bytes_read,schema_opened,message_or_contact_rows_selected,sensitive_skip,open_policy,read_error,companion_main_rel_path
DB00174,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.kvdb-wal,db_storage/message,20632,1782721535,2026-06-29T18:25:35+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.kvdb
DB00175,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.kvdb,db_storage/message,12288,1782721536,2026-06-29T18:25:36+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00176,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.db-wal,db_storage/message,0,1782894826,2026-07-01T18:33:46+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4
DB00177,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-last.material,db_storage/message,335872,1764119131,2025-11-26T11:05:31+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00178,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.kvdb,db_storage/message,12288,1782721537,2026-06-29T18:25:37+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00179,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.db,db_storage/message,25165824,1760142464,2025-10-11T10:27:44+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00180,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_resource.db,db_storage/message,1511424,1782721583,2026-06-29T18:26:23+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00181,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.db-shm,db_storage/message,32768,1782894826,2026-07-01T18:33:46+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4
DB00182,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.kvdb
DB00183,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.kvdb
DB00184,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db,db_storage/message,31723520,1782720683,2026-06-29T18:11:23+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00185,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.db-wal,db_storage/message,0,1782894832,2026-07-01T18:33:52+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0
DB00186,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_fts.db-shm,db_storage/message,32768,1782894826,2026-07-01T18:33:46+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_fts
DB00187,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.db-last.material,db_storage/message,86016,1760142464,2025-10-11T10:27:44+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00188,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.db-first.material,db_storage/message,577536,1765184581,2025-12-08T19:03:01+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00189,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_3.db-first.material,db_storage/message,32768,1760142464,2025-10-11T10:27:44+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00190,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.db-first.material,db_storage/message,28672,1782686405,2026-06-29T08:40:05+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00191,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.kvdb,db_storage/message,12288,1782721536,2026-06-29T18:25:36+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00192,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.kvdb,db_storage/message,12288,1782721535,2026-06-29T18:25:35+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00193,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_fts.db-wal,db_storage/message,0,1782894826,2026-07-01T18:33:46+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_fts
DB00194,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.db-shm,db_storage/message,32768,1782894832,2026-07-01T18:33:52+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0
DB00195,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_1.db-incremental.material,db_storage/message,4096,1773645107,2026-03-16T17:11:47+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00196,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-shm,db_storage/message,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2
DB00197,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.db-last.material,db_storage/message,577536,1767579143,2026-01-05T12:12:23+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00198,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db-wal,db_storage/message,0,1782894832,2026-07-01T18:33:52+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0
DB00199,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.kvdb-wal,db_storage/message,20632,1782721536,2026-06-29T18:25:36+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.kvdb
DB00200,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_0.db-first.material,db_storage/message,253952,1773645107,2026-03-16T17:11:47+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00201,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db-first.material,db_storage/message,110592,1782720445,2026-06-29T18:07:25+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00202,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.kvdb
DB00203,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-incremental.material,db_storage/message,4096,1764119217,2025-11-26T11:06:57+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00204,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.kvdb
DB00205,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.kvdb
DB00206,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db-shm,db_storage/message,32768,1782894832,2026-07-01T18:33:52+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0
DB00207,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db-wal,db_storage/message,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2
DB00208,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.db-incremental.material,db_storage/message,4096,1782701198,2026-06-29T12:46:38+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00209,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_3.db,db_storage/message,107663360,1767579143,2026-01-05T12:12:23+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00210,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.kvdb,db_storage/message,12288,1782721536,2026-06-29T18:25:36+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00211,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/media_0.kvdb,db_storage/message,12288,1782721536,2026-06-29T18:25:36+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00212,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.kvdb-wal,db_storage/message,20632,1782721536,2026-06-29T18:25:36+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.kvdb
DB00213,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.kvdb-wal,db_storage/message,20632,1782721537,2026-06-29T18:25:37+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.kvdb
DB00214,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_0.db-wal,db_storage/message,0,1782894827,2026-07-01T18:33:47+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_0
DB00215,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_2.db-shm,db_storage/message,32768,1782894832,2026-07-01T18:33:52+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_2
DB00216,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_1.db-first.material,db_storage/message,782336,1773645107,2026-03-16T17:11:47+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00217,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.kvdb-wal,db_storage/message,20632,1782721536,2026-06-29T18:25:36+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.kvdb
DB00218,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_2.db,db_storage/message,75390976,1764119217,2025-11-26T11:06:57+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00219,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_1.db-first.material,db_storage/message,86016,1759779203,2025-10-07T05:33:23+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00220,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_0.db-last.material,db_storage/message,110592,1782713813,2026-06-29T16:16:53+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00221,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.db-first.material,db_storage/message,593920,1782721547,2026-06-29T18:25:47+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00222,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_2.db-wal,db_storage/message,0,1782894832,2026-07-01T18:33:52+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_2
DB00223,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_0.db-shm,db_storage/message,32768,1782894827,2026-07-01T18:33:47+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_0
DB00224,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/biz_message_3.db-incremental.material,db_storage/message,4096,1760142464,2025-10-11T10:27:44+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00225,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.kvdb-shm,db_storage/message,32768,1782721539,2026-06-29T18:25:39+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/message/message_4.kvdb
DB00226,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db-wal,db_storage/favorite,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts
DB00227,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db,db_storage/favorite,225280,1782689589,2026-06-29T09:33:09+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00228,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db,db_storage/favorite,45056,1779077026,2026-05-18T14:03:46+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00229,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts.db-shm,db_storage/favorite,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite_fts
DB00230,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db-wal,db_storage/favorite,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite
DB00231,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite.db-shm,db_storage/favorite,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/favorite/favorite
DB00232,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db,db_storage/emoticon,385024,1782721561,2026-06-29T18:26:01+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00233,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db-shm,db_storage/emoticon,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon
DB00234,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon.db-wal,db_storage/emoticon,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/emoticon/emoticon
DB00235,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db-shm,db_storage/migrate,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg
DB00236,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db-wal,db_storage/migrate,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg
DB00237,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/migrate/unspportmsg.db,db_storage/migrate,28672,1764119207,2025-11-26T11:06:47+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00238,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db-wal,db_storage/bizchat,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat
DB00239,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db-shm,db_storage/bizchat,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat
DB00240,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,1754477748,2025-08-06T20:55:48+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00241,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session_draft.mmkv.crc,db_storage/session,16384,1782701718,2026-06-29T12:55:18+10:00,.crc,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00242,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session_draft.mmkv,db_storage/session,65536,1782701718,2026-06-29T12:55:18+10:00,.mmkv,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00243,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-shm,db_storage/session,32768,1782894833,2026-07-01T18:33:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session
DB00244,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-wal,db_storage/session,0,1782894833,2026-07-01T18:33:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,empty_file,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session
DB00245,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-incremental.material,db_storage/session,4096,1782721577,2026-06-29T18:26:17+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00246,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-first.material,db_storage/session,4096,1782721547,2026-06-29T18:25:47+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00247,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db-last.material,db_storage/session,4096,1782720445,2026-06-29T18:07:25+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00248,xwechat_files/wxid_rtkga2i8r63812_7865/db_storage/session/session.db,db_storage/session,2203648,1782894833,2026-07-01T18:33:53+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00249,xwechat_files/wxid_1eryssl2o0jk12_f329/business/xweb/mmkv/e5286bcb929c39faf7eef96ad94eec7f.crc,mmkv_or_key_value,16384,1774508277,2026-03-26T16:57:57+10:00,.crc,mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00250,xwechat_files/wxid_1eryssl2o0jk12_f329/business/xweb/mmkv/e5286bcb929c39faf7eef96ad94eec7f,mmkv_or_key_value,1048576,1774508277,2026-03-26T16:57:57+10:00,,mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00251,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db,db_storage/hardlink,86016,1774505304,2026-03-26T16:08:24+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00252,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db-wal,db_storage/hardlink,115392,1774505304,2026-03-26T16:08:24+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink
DB00253,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink.db-shm,db_storage/hardlink,32768,1774505310,2026-03-26T16:08:30+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/hardlink/hardlink
DB00254,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db,db_storage/head_image,1523712,1774508273,2026-03-26T16:57:53+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00255,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db-shm,db_storage/head_image,32768,1774505294,2026-03-26T16:08:14+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image
DB00256,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image.db-wal,db_storage/head_image,444992,1774508273,2026-03-26T16:57:53+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/head_image/head_image
DB00257,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/solitaire/solitaire.db,db_storage/solitaire,4096,1774502329,2026-03-26T15:18:49+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00258,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db-shm,db_storage/contact,32768,1774502329,2026-03-26T15:18:49+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts
DB00259,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db-wal,db_storage/contact,4194304,1774509478,2026-03-26T17:17:58+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts
DB00260,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db-wal,db_storage/contact,4194304,1774509478,2026-03-26T17:17:58+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact
DB00261,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db-shm,db_storage/contact,32768,1774502329,2026-03-26T15:18:49+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact
